"imdb_id","genre_id"
"tt0110357",9
"tt0417907",6
"tt0417907",7
"tt0417907",9
"tt0097757",4
"tt0097757",10
"tt0097757",11
"tt0185431",6
"tt0185431",11
"tt0113677",6
"tt0113677",9
"tt0120735",6
"tt0120735",7
"tt0074812",1
"tt0074812",3
"tt0074812",23
"tt0116905",9
"tt0116905",18
"tt0116908",1
"tt0116908",7
"tt0116908",9
"tt1276104",1
"tt1276104",7
"tt1276104",23
"tt0113690",15
"tt0113690",18
"tt0113690",26
"tt0405185",8
"tt0167261",3
"tt0167261",9
"tt0167261",11
"tt0399295",7
"tt0399295",9
"tt0399295",26
"tt0480255",1
"tt0480255",7
"tt0480255",9
"tt0116922",9
"tt0116922",18
"tt0116922",26
"tt0029162",3
"tt0029162",9
"tt0029162",11
"tt0120738",1
"tt0120738",3
"tt0120738",10
"tt0335266",9
"tt0985694",1
"tt0985694",7
"tt0985694",26
"tt1586752",1
"tt1586752",5
"tt1586752",7
"tt0082694",1
"tt0082694",3
"tt0082694",23
"tt0227005",6
"tt0227005",7
"tt0227005",9
"tt0175880",9
"tt0097815",6
"tt0097815",25
"tt0104797",5
"tt0104797",9
"tt0104797",22
"tt0328099",6
"tt0328099",7
"tt0120744",1
"tt0120744",3
"tt0328107",1
"tt0328107",7
"tt0328107",9
"tt0125664",5
"tt0125664",6
"tt0125664",9
"tt0104804",6
"tt0104804",22
"tt0049470",26
"tt0243133",7
"tt0243133",9
"tt0368008",9
"tt0368008",18
"tt0368008",23
"tt0107507",6
"tt0107507",18
"tt0091474",7
"tt0091474",18
"tt0091474",26
"tt0466893",9
"tt1615147",9
"tt1615147",26
"tt0757361",6
"tt0757361",9
"tt4178116",24
"tt4178116",6
"tt1183919",8
"tt1183919",5
"tt1183919",16
"tt1441326",9
"tt1441326",26
"tt0048356",9
"tt0048356",22
"tt0058331",6
"tt0058331",10
"tt0058331",11
"tt0110475",6
"tt0110475",11
"tt0311113",1
"tt0311113",3
"tt0311113",9
"tt1560747",9
"tt0325805",6
"tt0325805",7
"tt0325805",9
"tt0234215",1
"tt0234215",23
"tt0133093",1
"tt0133093",23
"tt0467197",1
"tt0467197",7
"tt0467197",9
"tt0070379",7
"tt0070379",9
"tt0472399",1
"tt0472399",7
"tt0472399",26
"tt0119643",9
"tt0119643",11
"tt0119643",22
"tt0033891",6
"tt0033891",9
"tt0033891",22
"tt1001526",4
"tt1001526",1
"tt1001526",6
"tt0209144",18
"tt0209144",26
"tt0119654",6
"tt0119654",23
"tt1409024",1
"tt1409024",6
"tt1409024",23
"tt1234548",6
"tt1234548",27
"tt0119664",1
"tt0119664",6
"tt0119664",7
"tt0430357",1
"tt0430357",7
"tt0430357",26
"tt0064665",9
"tt0077928",5
"tt0077928",7
"tt0077928",9
"tt1605783",6
"tt1605783",11
"tt1605783",22
"tt0113820",1
"tt0113820",3
"tt0113820",10
"tt1013753",5
"tt1013753",9
"tt1013753",14
"tt0100150",7
"tt0100150",9
"tt0100150",26
"tt0119675",15
"tt0119675",23
"tt0425253",6
"tt0425253",7
"tt0425253",9
"tt0181689",1
"tt0181689",18
"tt0181689",23
"tt0056241",5
"tt0056241",9
"tt0790686",15
"tt0790686",18
"tt0100157",26
"tt2476894",24
"tt2476894",1
"tt0120755",1
"tt0120755",3
"tt0120755",26
"tt0183523",3
"tt0183523",9
"tt0183523",23
"tt1210166",5
"tt1210166",9
"tt1210166",25
"tt0166276",4
"tt0166276",6
"tt0166276",11
"tt0285742",9
"tt0285742",22
"tt1067774",3
"tt1067774",6
"tt1067774",22
"tt1182345",9
"tt1182345",23
"tt1748122",3
"tt1748122",6
"tt1748122",9
"tt0093565",6
"tt0093565",9
"tt0093565",22
"tt0040613",6
"tt0040613",22
"tt1713543",15
"tt0027996",6
"tt0027996",9
"tt0027996",22
"tt0113862",9
"tt0113862",16
"tt0063325",6
"tt0063325",17
"tt1935179",9
"tt0120762",4
"tt0120762",3
"tt0120762",10
"tt0166924",9
"tt0166924",18
"tt0166924",26
"tt0140397",6
"tt0140397",9
"tt0120616",1
"tt0120616",3
"tt0120616",11
"tt0166943",9
"tt0166943",16
"tt0110604",15
"tt0110604",26
"tt0119738",6
"tt0119738",22
"tt0102492",6
"tt0102492",9
"tt0102492",10
"tt0177023",24
"tt1655420",5
"tt1655420",9
"tt0132347",1
"tt0132347",6
"tt0132347",11
"tt0374900",6
"tt0073440",6
"tt0073440",9
"tt0073440",16
"tt0110632",7
"tt0110632",9
"tt0151738",6
"tt0151738",9
"tt0151738",22
"tt0088323",3
"tt0088323",9
"tt0088323",10
"tt0363282",6
"tt0104990",9
"tt0104990",17
"tt0435705",1
"tt0435705",23
"tt0435705",26
"tt0195945",6
"tt1458175",7
"tt1458175",9
"tt1458175",22
"tt0113972",1
"tt0113972",7
"tt0113972",9
"tt0100260",1
"tt0100260",7
"tt0100260",9
"tt0107688",4
"tt0107688",10
"tt0107688",11
"tt0875034",9
"tt0875034",17
"tt0875034",22
"tt0810988",9
"tt0810988",11
"tt0810988",18
"tt1186367",1
"tt1186367",7
"tt1186367",26
"tt0031725",6
"tt0031725",22
"tt0142688",18
"tt0142688",26
"tt1411238",6
"tt1411238",22
"tt0125439",6
"tt0125439",9
"tt0125439",22
"tt0171580",6
"tt0171580",7
"tt0171580",9
"tt0190590",6
"tt0190590",7
"tt0190590",16
"tt1483013",1
"tt1483013",3
"tt1483013",18
"tt1197628",6
"tt1197628",7
"tt1197628",9
"tt1198138",9
"tt1198138",26
"tt0240772",7
"tt0240772",26
"tt0349903",7
"tt0349903",26
"tt0151804",6
"tt0067525",1
"tt0067525",23
"tt0073486",9
"tt1602613",7
"tt1602613",9
"tt0081283",9
"tt0054240",11
"tt0054240",15
"tt1148204",15
"tt1148204",18
"tt1148204",26
"tt0467200",5
"tt0467200",9
"tt0467200",14
"tt0120780",7
"tt0120780",9
"tt0120780",22
"tt0114069",1
"tt0114069",9
"tt0114069",26
"tt0395699",1
"tt0395699",6
"tt0395699",9
"tt1188729",1
"tt1188729",15
"tt1188729",18
"tt0258000",26
"tt2006810",6
"tt2006810",9
"tt1623288",4
"tt1623288",3
"tt1623288",6
"tt1233334",9
"tt0019254",5
"tt0019254",9
"tt0019254",14
"tt0187393",1
"tt0187393",9
"tt0187393",14
"tt1092026",3
"tt1092026",6
"tt1092026",23
"tt0213149",1
"tt0213149",9
"tt0213149",22
"tt0054167",9
"tt0054167",15
"tt0054167",26
"tt0091738",6
"tt0091738",9
"tt0091738",11
"tt0403407",1
"tt0403407",9
"tt0403407",11
"tt1659337",9
"tt1659337",22
"tt0098084",15
"tt0105128",1
"tt0105128",15
"tt0105128",26
"tt0063426",9
"tt0063426",22
"tt0107818",9
"tt0183649",26
"tt0138704",9
"tt0138704",26
"tt0253474",5
"tt0253474",9
"tt0253474",27
"tt0107822",9
"tt0107822",16
"tt0107822",22
"tt0910936",1
"tt0910936",6
"tt0910936",7
"tt0368925",3
"tt0368925",11
"tt0368925",15
"tt0383574",1
"tt0383574",3
"tt0383574",11
"tt0134847",1
"tt0134847",15
"tt0134847",23
"tt1318514",1
"tt1318514",9
"tt1318514",23
"tt0022268",6
"tt0022268",22
"tt0091763",9
"tt0091763",27
"tt0120789",6
"tt0120789",9
"tt0120789",11
"tt0102685",1
"tt0102685",7
"tt0102685",26
"tt0304564",4
"tt0304564",1
"tt0304564",3
"tt0119925",1
"tt0119925",3
"tt0119925",9
"tt0105159",9
"tt0929632",9
"tt0093773",1
"tt0093773",15
"tt0093773",23
"tt0100405",6
"tt0100405",22
"tt0112130",9
"tt0112130",22
"tt0822847",1
"tt0822847",11
"tt0822847",15
"tt0093779",3
"tt0093779",6
"tt0093779",10
"tt0066249",3
"tt0066249",6
"tt0066249",7
"tt1046903",8
"tt1046903",24
"tt0107889",1
"tt0107889",9
"tt0107889",25
"tt0926129",15
"tt0926129",18
"tt1446714",3
"tt1446714",18
"tt1446714",23
"tt0114194",1
"tt0114194",11
"tt0114194",15
"tt1041829",6
"tt1041829",9
"tt1041829",22
"tt0054215",15
"tt0054215",18
"tt0054215",26
"tt1152836",5
"tt1152836",7
"tt1152836",9
"tt0110912",7
"tt0110912",9
"tt0272338",6
"tt0272338",9
"tt0272338",22
"tt0087957",9
"tt0087957",16
"tt0087957",17
"tt0239860",24
"tt0239860",3
"tt0239860",9
"tt0238546",9
"tt0238546",11
"tt0238546",15
"tt0436697",5
"tt0436697",9
"tt1084950",9
"tt1084950",22
"tt0081398",5
"tt0081398",9
"tt0081398",25
"tt0093822",6
"tt0093822",7
"tt0093822",9
"tt0102753",9
"tt0976051",9
"tt0976051",22
"tt0089886",6
"tt0089886",22
"tt0089886",23
"tt0047396",18
"tt0047396",26
"tt0048545",9
"tt0199753",1
"tt0199753",23
"tt0199753",26
"tt1486185",11
"tt1486185",15
"tt1486185",18
"tt0184858",1
"tt0184858",7
"tt0184858",9
"tt0120004",15
"tt0120004",18
"tt0120004",23
"tt1403981",9
"tt1403981",22
"tt0191397",6
"tt0191397",25
"tt0087995",6
"tt0087995",7
"tt0087995",23
"tt0100477",4
"tt0100477",3
"tt0100477",7
"tt0105236",7
"tt0105236",26
"tt0120804",1
"tt0120804",11
"tt0120804",15
"tt1663202",3
"tt1663202",9
"tt1663202",26
"tt0959337",9
"tt0959337",22
"tt0235133",15
"tt1446192",4
"tt1446192",3
"tt1446192",10
"tt0120801",5
"tt0120801",9
"tt0898367",3
"tt0898367",9
"tt0102798",1
"tt0102798",3
"tt0102798",9
"tt1234721",1
"tt1234721",23
"tt1234721",26
"tt0117500",1
"tt0117500",3
"tt0117500",26
"tt1032755",1
"tt1032755",7
"tt1032755",26
"tt0075148",9
"tt0075148",25
"tt0073629",6
"tt0073629",17
"tt0100511",9
"tt0122690",1
"tt0122690",3
"tt0122690",7
"tt1265990",9
"tt1265990",15
"tt1265990",26
"tt0041827",1
"tt0041827",3
"tt0041827",9
"tt0963794",15
"tt0963794",26
"tt0163187",6
"tt0163187",22
"tt1979320",1
"tt1979320",5
"tt1979320",9
"tt0120812",1
"tt0120812",6
"tt0120812",7
"tt0266915",1
"tt0266915",6
"tt0266915",7
"tt0128445",6
"tt0128445",9
"tt2053425",9
"tt2053425",22
"tt1231277",18
"tt1231277",23
"tt1231277",26
"tt0120053",1
"tt0120053",3
"tt0120053",22
"tt0235737",7
"tt0235737",9
"tt0235737",18
"tt0206275",9
"tt0206275",16
"tt0206275",22
"tt2140373",5
"tt2140373",6
"tt2140373",9
"tt0120815",1
"tt0120815",9
"tt0120815",27
"tt0387564",15
"tt0387564",18
"tt0086250",7
"tt0086250",9
"tt0257106",6
"tt0257106",15
"tt0108052",5
"tt0108052",9
"tt0108052",14
"tt0446029",1
"tt0446029",6
"tt0446029",11
"tt0117571",15
"tt0117571",18
"tt0120082",15
"tt0120082",18
"tt0134084",15
"tt0134084",18
"tt0114369",7
"tt0114369",9
"tt0114369",18
"tt0049730",3
"tt0049730",9
"tt0049730",28
"tt0839980",6
"tt0839980",25
"tt0114388",9
"tt0114388",22
"tt0379786",1
"tt0379786",3
"tt0379786",23
"tt0111127",6
"tt0111127",7
"tt0111127",26
"tt1866249",5
"tt1866249",6
"tt1866249",9
"tt0050976",9
"tt0050976",11
"tt1000774",6
"tt1000774",9
"tt1000774",22
"tt0098724",9
"tt0376874",6
"tt0376874",9
"tt0189998",9
"tt0189998",15
"tt0138097",6
"tt0138097",9
"tt0138097",22
"tt0111149",7
"tt0111149",26
"tt1723811",9
"tt0073692",6
"tt0073692",9
"tt0111161",7
"tt0111161",9
"tt0815236",6
"tt0815236",22
"tt0988045",1
"tt0988045",3
"tt0988045",7
"tt1104126",26
"tt0081505",9
"tt0081505",15
"tt0120824",9
"tt0073705",15
"tt0073705",23
"tt0126029",4
"tt0126029",3
"tt0126029",6
"tt0413267",4
"tt0413267",3
"tt0413267",6
"tt0375063",6
"tt0375063",9
"tt0375063",22
"tt0133952",1
"tt0133952",26
"tt0286106",9
"tt0286106",23
"tt0286106",26
"tt2665218",8
"tt0090021",15
"tt1045658",6
"tt1045658",9
"tt1045658",22
"tt2916440",5
"tt2916440",9
"tt0105414",9
"tt0105414",26
"tt0105417",6
"tt0105417",16
"tt0105417",17
"tt0108149",6
"tt0108149",9
"tt0108149",18
"tt0167404",9
"tt0167404",18
"tt0167404",26
"tt0108160",6
"tt0108160",9
"tt0108160",22
"tt0162661",9
"tt0162661",15
"tt0162661",18
"tt0117666",9
"tt0439815",6
"tt0439815",15
"tt0439815",23
"tt1010048",9
"tt1010048",22
"tt2063781",9
"tt0475394",1
"tt0475394",7
"tt0475394",9
"tt0920840",2
"tt0105435",6
"tt0105435",7
"tt0105435",9
"tt0120834",9
"tt0120834",18
"tt0120834",22
"tt1735898",1
"tt1735898",3
"tt1735898",9
"tt0108174",6
"tt0108174",7
"tt0108174",22
"tt1285016",5
"tt1285016",9
"tt0307479",9
"tt0307479",18
"tt0307479",22
"tt0120157",1
"tt0120157",9
"tt0120157",23
"tt0094008",7
"tt0094008",9
"tt0094008",22
"tt0337741",6
"tt0337741",9
"tt0337741",22
"tt0945513",18
"tt0945513",23
"tt0945513",26
"tt0121955",4
"tt0121955",6
"tt0371246",6
"tt0371246",9
"tt0371246",22
"tt0108200",26
"tt0360009",1
"tt0360009",7
"tt0360009",9
"tt0111257",1
"tt0111257",7
"tt0111257",26
"tt0811080",1
"tt0811080",10
"tt0811080",25
"tt0120184",9
"tt0120184",18
"tt0120184",23
"tt0145487",1
"tt0145487",3
"tt0090060",9
"tt0090060",22
"tt0796366",1
"tt0796366",3
"tt0796366",23
"tt0084726",1
"tt0084726",3
"tt0084726",9
"tt0117731",1
"tt0117731",3
"tt0117731",23
"tt0111280",1
"tt0111280",3
"tt0111280",18
"tt0253754",1
"tt0253754",3
"tt0253754",23
"tt0079945",3
"tt0079945",18
"tt0079945",23
"tt2323212",8
"tt2323212",24
"tt0185712",4
"tt0185712",1
"tt0185712",3
"tt0251071",1
"tt0251071",23
"tt2488496",1
"tt2488496",3
"tt2488496",11
"tt0088172",3
"tt0088172",9
"tt0088172",22
"tt0120201",1
"tt0120201",23
"tt0120201",27
"tt0120202",6
"tt0120202",9
"tt0040835",1
"tt0040835",18
"tt0040835",22
"tt0120686",6
"tt0120686",9
"tt0070735",6
"tt0070735",7
"tt0070735",9
"tt0164181",15
"tt0164181",18
"tt0164181",26
"tt0250081",6
"tt0250081",9
"tt0250081",22
"tt0114558",1
"tt0114558",7
"tt0114558",9
"tt0044079",7
"tt0044079",12
"tt0044079",26
"tt1933544",1
"tt0990413",9
"tt0990413",25
"tt0363379",6
"tt0363379",9
"tt0363379",10
"tt0043014",9
"tt0043014",12
"tt0862846",6
"tt0862846",9
"tt1650062",1
"tt1650062",18
"tt1650062",23
"tt0829482",6
"tt0114582",1
"tt0114582",7
"tt0114582",9
"tt4016454",1
"tt4016454",3
"tt4016454",23
"tt0418206",6
"tt0986263",1
"tt0986263",23
"tt0986263",26
"tt0324127",7
"tt0324127",26
"tt0408236",9
"tt0408236",15
"tt0408236",17
"tt0120255",9
"tt0051036",9
"tt0051036",12
"tt0117802",6
"tt0117802",9
"tt0244244",1
"tt0244244",7
"tt0244244",26
"tt0383028",6
"tt0383028",9
"tt0365737",9
"tt0365737",26
"tt1675192",9
"tt1675192",26
"tt0364045",7
"tt0364045",18
"tt0364045",26
"tt0072251",1
"tt0072251",7
"tt0072251",26
"tt0260414",9
"tt0260414",16
"tt0260414",27
"tt0134119",7
"tt0134119",9
"tt0134119",26
"tt0037343",18
"tt0037343",28
"tt0037343",22
"tt1486190",6
"tt1486190",9
"tt1486190",22
"tt0075314",7
"tt0075314",9
"tt1637725",6
"tt1637725",11
"tt1994570",24
"tt1994570",1
"tt5105250",19
"tt0438488",1
"tt0438488",23
"tt0144814",15
"tt0144814",23
"tt0144814",26
"tt0308977",9
"tt0129387",6
"tt0129387",22
"tt0283632",15
"tt0283632",18
"tt0283632",26
"tt0084787",15
"tt0084787",23
"tt2234521",24
"tt2234521",6
"tt2234521",22
"tt0146309",9
"tt0146309",14
"tt0146309",26
"tt0108330",5
"tt0108330",9
"tt1758830",6
"tt0800369",1
"tt0800369",3
"tt0800369",11
"tt0120188",1
"tt0120188",3
"tt0120188",6
"tt0224970",6
"tt1509767",1
"tt1509767",3
"tt1509767",22
"tt0167456",1
"tt0167456",3
"tt0167456",6
"tt0105585",7
"tt0105585",18
"tt0105585",26
"tt0196158",1
"tt0196158",7
"tt0196158",26
"tt0857295",15
"tt0857295",26
"tt0268695",23
"tt0268695",3
"tt0268695",1
"tt0117918",6
"tt0117918",9
"tt0117918",22
"tt0094155",6
"tt0094155",9
"tt1340800",9
"tt1340800",18
"tt1340800",26
"tt0120338",9
"tt0120338",22
"tt0453556",4
"tt0453556",1
"tt0453556",3
"tt0100791",9
"tt0108358",1
"tt0108358",9
"tt0108358",14
"tt0120347",1
"tt0120347",3
"tt0120347",26
"tt0092099",1
"tt0092099",9
"tt0092099",22
"tt0100802",1
"tt0100802",23
"tt1243957",1
"tt1243957",22
"tt1243957",26
"tt0114709",4
"tt0114709",3
"tt0114709",6
"tt0181865",7
"tt0181865",9
"tt0181865",26
"tt0139654",7
"tt0139654",9
"tt0139654",26
"tt0117951",9
"tt0092106",4
"tt0092106",1
"tt0092106",3
"tt0100814",6
"tt0100814",15
"tt0100814",23
"tt0089146",22
"tt0089146",3
"tt0084827",1
"tt0084827",3
"tt0084827",23
"tt1104001",1
"tt1104001",3
"tt1104001",11
"tt0942385",1
"tt0942385",6
"tt0332452",3
"tt1403865",3
"tt1403865",9
"tt1403865",28
"tt0111503",1
"tt0111503",6
"tt0111503",26
"tt0108399",7
"tt0108399",9
"tt0108399",22
"tt0120382",9
"tt1099212",9
"tt1099212",11
"tt1099212",22
"tt3696974",4
"tt3696974",24
"tt0098936",9
"tt0098936",18
"tt0098936",26
"tt0096320",6
"tt0417217",9
"tt0417217",25
"tt0417217",26
"tt0120399",7
"tt0120399",9
"tt0120399",26
"tt1142988",6
"tt1142988",22
"tt0217869",9
"tt0217869",18
"tt0217869",23
"tt0086510",9
"tt0086510",27
"tt0105695",28
"tt1401152",1
"tt1401152",18
"tt1401152",26
"tt1049413",4
"tt1049413",3
"tt1049413",6
"tt1193138",9
"tt1193138",22
"tt0114814",7
"tt0114814",9
"tt0114814",26
"tt0434409",1
"tt0434409",9
"tt0434409",26
"tt0817230",6
"tt0817230",22
"tt0985699",9
"tt0985699",26
"tt0985699",27
"tt0259711",11
"tt0259711",18
"tt0259711",22
"tt0084855",9
"tt0052357",18
"tt0052357",22
"tt0052357",26
"tt0124198",6
"tt0124198",7
"tt0124198",26
"tt0368447",9
"tt0368447",18
"tt0368447",22
"tt0114857",1
"tt0114857",7
"tt0114857",23
"tt0857191",9
"tt0120885",6
"tt0120885",9
"tt3921080",8
"tt3921080",24
"tt0351977",1
"tt0351977",7
"tt0094291",7
"tt0094291",9
"tt1027718",9
"tt0910970",4
"tt0910970",3
"tt0910970",10
"tt0493464",1
"tt0493464",7
"tt0493464",11
"tt1568911",9
"tt1568911",27
"tt0407304",3
"tt0407304",23
"tt0407304",26
"tt0423510",5
"tt0423510",9
"tt1291584",9
"tt1291584",25
"tt0409459",1
"tt0409459",18
"tt0409459",23
"tt1067583",9
"tt1067583",22
"tt1023114",3
"tt1023114",9
"tt1023114",14
"tt0498399",7
"tt0498399",9
"tt0498399",26
"tt0103241",6
"tt0161081",9
"tt0161081",15
"tt0161081",18
"tt0455857",15
"tt0455857",26
"tt0098635",6
"tt0098635",9
"tt0098635",22
"tt0887971",7
"tt0887971",9
"tt0887971",26
"tt0896872",1
"tt0896872",5
"tt0896872",7
"tt0047673",6
"tt0047673",17
"tt0047673",22
"tt0892384",7
"tt0892384",9
"tt0892384",18
"tt0892384",26
"tt1149362",9
"tt1149362",18
"tt0118158",3
"tt0118158",9
"tt0365929",1
"tt0365929",7
"tt0365929",18
"tt0096438",4
"tt0096438",6
"tt0096438",7
"tt5308402",6
"tt0100935",6
"tt0100935",7
"tt0100935",26
"tt0065214",1
"tt0065214",3
"tt0065214",28
"tt0486946",1
"tt0486946",3
"tt0486946",6
"tt0120890",7
"tt0120890",9
"tt0120890",18
"tt0448179",7
"tt0448179",9
"tt0448179",18
"tt0120891",1
"tt0120891",28
"tt0120891",6
"tt0096446",1
"tt0096446",3
"tt0096446",9
"tt1606392",6
"tt1606392",9
"tt1606392",25
"tt0486051",9
"tt0486051",15
"tt0486051",26
"tt0090329",7
"tt0090329",9
"tt0090329",22
"tt0032138",3
"tt0032138",10
"tt0032138",11
"tt0993846",5
"tt0993846",6
"tt0993846",7
"tt0185014",6
"tt0185014",9
"tt0361127",9
"tt0143145",1
"tt0143145",3
"tt0143145",26
"tt1125849",9
"tt1125849",25
"tt0365474",8
"tt0365474",23
"tt0365474",24
"tt0120903",1
"tt0120903",3
"tt0120903",23
"tt0458525",1
"tt0458525",3
"tt0458525",23
"tt0295701",1
"tt0295701",3
"tt1045778",3
"tt1045778",6
"tt1068680",6
"tt1068680",22
"tt0203230",9
"tt0128853",6
"tt0128853",9
"tt0128853",22
"tt0403702",6
"tt0403702",9
"tt0403702",22
"tt1790885",9
"tt1790885",14
"tt1790885",26
"tt0421090",6
"tt0421090",22
"tt1306980",6
"tt1306980",9
"tt5134866",18
"tt0053559",15
"tt2991516",15
"tt0450232",1
"tt0450232",7
"tt0450232",9
"tt0264323",6
"tt0264323",15
"tt0235153",8
"tt0235153",24
"tt0191754",6
"tt0191754",9
"tt0463854",15
"tt0463854",23
"tt0306427",19
"tt0381849",3
"tt0381849",7
"tt0381849",9
"tt0389722",15
"tt0389722",26
"tt0405422",6
"tt0405422",22
"tt0271894",8
"tt0271894",20
"tt4278246",9
"tt1678036",24
"tt1678036",9
"tt1678036",14
"tt1172038",24
"tt1091722",6
"tt1091722",9
"tt1091722",22
"tt0050105",9
"tt0050105",22
"tt0043265",3
"tt0043265",9
"tt0043265",22
"tt0435937",9
"tt0435937",15
"tt0435937",18
"tt0083530",6
"tt0375173",6
"tt0375173",9
"tt0375173",22
"tt1142966",3
"tt1142966",10
"tt1142966",11
"tt0404756",3
"tt0404756",23
"tt2017038",1
"tt2017038",3
"tt2017038",9
"tt0078754",9
"tt0078754",16
"tt0078754",17
"tt0101327",1
"tt0118604",6
"tt0118604",15
"tt0118604",22
"tt0205738",9
"tt0205738",6
"tt0205738",18
"tt0052561",7
"tt0052561",9
"tt0052561",18
"tt1313092",7
"tt1313092",9
"tt1313092",26
"tt0022628",6
"tt0022628",9
"tt1431181",6
"tt1431181",9
"tt0146838",9
"tt0146838",25
"tt1029261",4
"tt1029261",24
"tt1029261",23
"tt0913354",1
"tt0913354",7
"tt0913354",26
"tt0443680",5
"tt0443680",7
"tt0443680",9
"tt0348505",9
"tt0348505",22
"tt0348505",26
"tt0429493",1
"tt0429493",3
"tt0429493",6
"tt0052587",23
"tt0052587",26
"tt0783233",9
"tt0783233",18
"tt0783233",22
"tt0491747",9
"tt2768206",8
"tt1590808",6
"tt1590808",9
"tt1590808",22
"tt0303714",6
"tt0303714",9
"tt1423894",6
"tt1423894",9
"tt1672723",4
"tt1672723",1
"tt1672723",7
"tt0069768",1
"tt0069768",23
"tt0015648",9
"tt0015648",14
"tt0015648",27
"tt0407362",1
"tt0407362",3
"tt0407362",9
"tt0094715",6
"tt0094715",9
"tt0094715",16
"tt0294340",19
"tt0101414",4
"tt0101414",10
"tt0101414",11
"tt0388500",6
"tt0389790",4
"tt0389790",3
"tt0389790",6
"tt0115645",7
"tt0115645",9
"tt0115645",18
"tt2209418",9
"tt2209418",22
"tt0381681",9
"tt0381681",22
"tt0276816",15
"tt0276816",18
"tt0276816",26
"tt0065462",1
"tt0065462",3
"tt0065462",23
"tt0442933",4
"tt0442933",1
"tt0442933",3
"tt0083642",6
"tt0083642",17
"tt0092654",7
"tt0092654",9
"tt0092654",22
"tt0044419",9
"tt0044419",28
"tt0038355",7
"tt0038355",12
"tt0038355",18
"tt0090728",1
"tt0090728",3
"tt0090728",6
"tt1090505",4
"tt1090505",3
"tt1090505",6
"tt0818122",8
"tt0450259",3
"tt0450259",9
"tt0450259",26
"tt0309377",1
"tt0309377",7
"tt0309377",9
"tt0905319",15
"tt0118745",1
"tt0118745",26
"tt1561375",24
"tt1561375",6
"tt1561375",7
"tt2616880",4
"tt2616880",24
"tt0037549",15
"tt0037549",26
"tt0103855",1
"tt0103855",9
"tt0103855",16
"tt0181984",7
"tt0181984",9
"tt0181984",26
"tt1300851",1
"tt1300851",6
"tt1300851",7
"tt1781782",6
"tt1781782",22
"tt0476964",7
"tt0476964",9
"tt0476964",26
"tt0401997",5
"tt0401997",7
"tt0401997",9
"tt0112579",9
"tt0112579",22
"tt0101510",9
"tt0101510",26
"tt0388795",9
"tt0388795",22
"tt1210042",7
"tt1210042",9
"tt1210042",26
"tt0765010",9
"tt0765010",26
"tt0825232",3
"tt0825232",6
"tt0825232",9
"tt0149973",15
"tt0252963",9
"tt0252963",15
"tt0252963",18
"tt3175398",24
"tt3175398",6
"tt0068327",9
"tt0068327",17
"tt1259521",15
"tt1259521",18
"tt1259521",26
"tt0458522",5
"tt0458522",9
"tt0458522",16
"tt1535109",5
"tt1535109",9
"tt1535109",26
"tt1692486",6
"tt1692486",9
"tt0251005",15
"tt0381061",1
"tt0381061",3
"tt0381061",26
"tt0080516",15
"tt0021733",18
"tt0024969",18
"tt0023881",18
"tt1438254",9
"tt1438254",11
"tt1438254",22
"tt1315350",6
"tt1315350",9
"tt0206634",9
"tt0206634",23
"tt0206634",26
"tt0087050",15
"tt0163579",1
"tt0163579",3
"tt0163579",6
"tt0241303",9
"tt0241303",22
"tt0115907",9
"tt0115907",26
"tt1174730",6
"tt1174730",9
"tt0021749",6
"tt0021749",9
"tt0021749",22
"tt0109446",7
"tt0109446",9
"tt0109446",18
"tt1831608",24
"tt1831608",26
"tt0066921",7
"tt0066921",9
"tt0066921",23
"tt0075860",9
"tt0075860",23
"tt1371111",9
"tt1371111",23
"tt0080549",5
"tt0080549",9
"tt0080549",16
"tt0019777",6
"tt0019777",17
"tt1172991",9
"tt0068408",1
"tt0068408",23
"tt0118883",1
"tt0118883",7
"tt0118883",18
"tt1244754",5
"tt1244754",9
"tt0061512",7
"tt0061512",9
"tt1385867",1
"tt1385867",6
"tt1385867",7
"tt0142192",1
"tt0142192",7
"tt0142192",9
"tt4517460",24
"tt4517460",9
"tt4375160",8
"tt0455407",15
"tt0455407",18
"tt0455407",26
"tt1263670",9
"tt1263670",16
"tt1263670",22
"tt0778658",9
"tt0778658",18
"tt0074695",9
"tt0074695",27
"tt0092809",23
"tt0092809",15
"tt0036733",9
"tt0036733",12
"tt0790636",5
"tt0790636",9
"tt0077394",15
"tt1667307",6
"tt1667307",9
"tt1667307",22
"tt1571222",5
"tt1571222",9
"tt1571222",26
"tt0106673",6
"tt0106673",22
"tt0085404",9
"tt0085404",23
"tt0433362",1
"tt0433362",15
"tt0433362",23
"tt0377749",15
"tt0377749",26
"tt0377749",28
"tt0455760",15
"tt0455760",18
"tt0455760",26
"tt0989757",9
"tt0989757",22
"tt0989757",27
"tt1028528",26
"tt0089008",9
"tt0089008",18
"tt0089008",22
"tt1543778",24
"tt1543778",17
"tt0068473",3
"tt0068473",9
"tt0068473",26
"tt0106697",1
"tt0106697",7
"tt0106697",23
"tt1323594",4
"tt1323594",6
"tt1323594",10
"tt0033532",6
"tt0033532",9
"tt0033532",11
"tt0458352",6
"tt0458352",9
"tt0458352",22
"tt0118971",9
"tt0118971",18
"tt0118971",26
"tt0427152",6
"tt0134619",15
"tt0134619",18
"tt0134619",23
"tt0401383",5
"tt0401383",9
"tt0059113",9
"tt0059113",22
"tt0059113",27
"tt0421054",1
"tt0421054",5
